time,outdoor_PM2.5_conc_(µg/m3),outdoor_US_AQI,outdoor_category,outdoor_category_index,,c2_PM2.5_conc_(µg/m3),c2_US_AQI,c2_category,c2_category_index,,d2_PM2.5_conc_(µg/m3),d2_US_AQI,d2_category,d2_category_index
2022-12-02 16:00,61.5,154,Unhealthy,3,,8.5,35,Good,0,,17.3,61,Moderate,1
2022-12-02 17:00,50.5,137,Unhealthy for Sensitive Groups,2,,7.5,31,Good,0,,35.4,100,Moderate,1
2022-12-02 18:00,49.7,135,Unhealthy for Sensitive Groups,2,,6.4,26,Good,0,,48.3,132,Unhealthy for Sensitive Groups,2
2022-12-02 19:00,51,139,Unhealthy for Sensitive Groups,2,,5.9,24,Good,0,,61.7,154,Unhealthy,3
2022-12-02 20:00,53,144,Unhealthy for Sensitive Groups,2,,5.8,24,Good,0,,43.5,120,Unhealthy for Sensitive Groups,2
2022-12-02 21:00,50.3,137,Unhealthy for Sensitive Groups,2,,5.7,23,Good,0,,34.4,97,Moderate,1
2022-12-02 22:00,45,124,Unhealthy for Sensitive Groups,2,,5.3,22,Good,0,,17.8,62,Moderate,1
2022-12-02 23:00,40.3,112,Unhealthy for Sensitive Groups,2,,5.1,21,Good,0,,14.5,56,Moderate,1
2022-12-03 0:00,37.7,106,Unhealthy for Sensitive Groups,2,,5,20,Good,0,,12.4,51,Moderate,1
2022-12-03 1:00,43,119,Unhealthy for Sensitive Groups,2,,4.8,20,Good,0,,9.4,39,Good,0
2022-12-03 2:00,36.3,102,Unhealthy for Sensitive Groups,2,,4.8,20,Good,0,,8.8,36,Good,0
2022-12-03 3:00,37.5,105,Unhealthy for Sensitive Groups,2,,4.5,18,Good,0,,7.8,32,Good,0
2022-12-03 4:00,25.8,79,Moderate,1,,4,16,Good,0,,5.7,23,Good,0
2022-12-03 5:00,16.3,59,Moderate,1,,2.9,12,Good,0,,3.1,12,Good,0
2022-12-03 6:00,21,69,Moderate,1,,2,8,Good,0,,4,16,Good,0
2022-12-03 7:00,19.7,66,Moderate,1,,1.9,7,Good,0,,4.6,19,Good,0
2022-12-03 8:00,33.2,95,Moderate,1,,2.2,9,Good,0,,8,33,Good,0
2022-12-03 9:00,33.2,95,Moderate,1,,3,12,Good,0,,8.2,34,Good,0
2022-12-03 10:00,43.7,121,Unhealthy for Sensitive Groups,2,,3,12,Good,0,,11,45,Good,0
2022-12-03 11:00,46,126,Unhealthy for Sensitive Groups,2,,3.5,14,Good,0,,16.2,59,Moderate,1
2022-12-03 12:00,39.3,110,Unhealthy for Sensitive Groups,2,,4.2,17,Good,0,,29.9,88,Moderate,1
2022-12-03 13:00,38.8,109,Unhealthy for Sensitive Groups,2,,4.1,17,Good,0,,29.9,88,Moderate,1
2022-12-03 14:00,38.8,109,Unhealthy for Sensitive Groups,2,,4.5,18,Good,0,,16.2,59,Moderate,1
2022-12-03 15:00,28.2,84,Moderate,1,,4.3,17,Good,0,,12.9,52,Moderate,1
2022-12-03 16:00,25.7,79,Moderate,1,,3.6,15,Good,0,,8.1,33,Good,0
2022-12-03 17:00,26.3,80,Moderate,1,,3.5,14,Good,0,,14.9,56,Moderate,1
2022-12-03 18:00,33,94,Moderate,1,,3.5,14,Good,0,,38,107,Unhealthy for Sensitive Groups,2
2022-12-03 19:00,34.7,98,Moderate,1,,3.6,15,Good,0,,37.9,106,Unhealthy for Sensitive Groups,2
2022-12-03 20:00,42,117,Unhealthy for Sensitive Groups,2,,4.2,17,Good,0,,38,107,Unhealthy for Sensitive Groups,2
2022-12-03 21:00,43.3,120,Unhealthy for Sensitive Groups,2,,4.7,19,Good,0,,17.7,62,Moderate,1
2022-12-03 22:00,47.3,130,Unhealthy for Sensitive Groups,2,,5.1,21,Good,0,,17.4,62,Moderate,1
2022-12-03 23:00,49,134,Unhealthy for Sensitive Groups,2,,5.6,23,Good,0,,17.8,62,Moderate,1
2022-12-04 0:00,49,134,Unhealthy for Sensitive Groups,2,,5.8,24,Good,0,,14.8,56,Moderate,1
2022-12-04 1:00,48.5,133,Unhealthy for Sensitive Groups,2,,5.6,23,Good,0,,10.5,43,Good,0
2022-12-04 2:00,47.3,130,Unhealthy for Sensitive Groups,2,,5.3,22,Good,0,,9.1,37,Good,0
2022-12-04 3:00,54,146,Unhealthy for Sensitive Groups,2,,4.7,19,Good,0,,8.6,35,Good,0
2022-12-04 4:00,62.3,154,Unhealthy,3,,4.4,18,Good,0,,8.7,36,Good,0
2022-12-04 5:00,55,149,Unhealthy for Sensitive Groups,2,,4.4,18,Good,0,,8.4,35,Good,0
2022-12-04 6:00,54.5,147,Unhealthy for Sensitive Groups,2,,4.4,18,Good,0,,8.7,36,Good,0
2022-12-04 7:00,58.8,152,Unhealthy,3,,4.4,18,Good,0,,8.1,33,Good,0
2022-12-04 8:00,52.7,143,Unhealthy for Sensitive Groups,2,,4.3,17,Good,0,,9.9,41,Good,0
2022-12-04 9:00,56,151,Unhealthy,3,,4.5,18,Good,0,,12.2,51,Moderate,1
2022-12-04 10:00,54,146,Unhealthy for Sensitive Groups,2,,5.4,22,Good,0,,12.7,52,Moderate,1
2022-12-04 11:00,45.7,126,Unhealthy for Sensitive Groups,2,,5.3,22,Good,0,,11.4,47,Good,0
2022-12-04 12:00,41.2,115,Unhealthy for Sensitive Groups,2,,5.9,24,Good,0,,21.5,70,Moderate,1
2022-12-04 13:00,39.8,111,Unhealthy for Sensitive Groups,2,,6.1,25,Good,0,,28.7,85,Moderate,1
2022-12-04 14:00,48.7,133,Unhealthy for Sensitive Groups,2,,5.7,23,Good,0,,33.4,95,Moderate,1
2022-12-04 15:00,52,141,Unhealthy for Sensitive Groups,2,,5.7,23,Good,0,,25.3,78,Moderate,1
2022-12-04 16:00,49,134,Unhealthy for Sensitive Groups,2,,5.9,24,Good,0,,14.4,55,Moderate,1
2022-12-04 17:00,45,124,Unhealthy for Sensitive Groups,2,,5.6,23,Good,0,,20,67,Moderate,1
2022-12-04 18:00,26.5,81,Moderate,1,,4.9,20,Good,0,,66.2,156,Unhealthy,3
2022-12-04 19:00,17.7,62,Moderate,1,,3.9,16,Good,0,,28.7,85,Moderate,1
2022-12-04 20:00,12.7,52,Moderate,1,,2.8,11,Good,0,,28.7,85,Moderate,1
2022-12-04 21:00,14.7,56,Moderate,1,,2.1,8,Good,0,,20.1,67,Moderate,1
2022-12-04 22:00,15.3,57,Moderate,1,,1.9,7,Good,0,,9.8,40,Good,0
2022-12-04 23:00,18,63,Moderate,1,,1.7,7,Good,0,,14.6,56,Moderate,1
2022-12-05 0:00,18.2,63,Moderate,1,,1.8,7,Good,0,,8.4,35,Good,0
2022-12-05 1:00,22,71,Moderate,1,,1.8,7,Good,0,,3.5,14,Good,0
2022-12-05 2:00,22,71,Moderate,1,,2,8,Good,0,,4.1,17,Good,0
2022-12-05 3:00,19.3,66,Moderate,1,,2.2,9,Good,0,,4.3,17,Good,0
2022-12-05 4:00,22.5,72,Moderate,1,,2.2,9,Good,0,,4,16,Good,0
2022-12-05 5:00,26.2,80,Moderate,1,,2.1,8,Good,0,,4.4,18,Good,0
2022-12-05 6:00,29.7,88,Moderate,1,,2.2,9,Good,0,,5.7,23,Good,0
2022-12-05 7:00,43.3,120,Unhealthy for Sensitive Groups,2,,2.5,10,Good,0,,7.2,30,Good,0
2022-12-05 8:00,48.7,133,Unhealthy for Sensitive Groups,2,,3.1,12,Good,0,,9.1,37,Good,0
2022-12-05 9:00,43.7,121,Unhealthy for Sensitive Groups,2,,3.3,13,Good,0,,8.6,35,Good,0
2022-12-05 10:00,38.3,107,Unhealthy for Sensitive Groups,2,,3.1,12,Good,0,,9,37,Good,0
2022-12-05 11:00,23,73,Moderate,1,,2.8,11,Good,0,,9.4,39,Good,0
2022-12-05 12:00,27,82,Moderate,1,,2.8,11,Good,0,,11.8,49,Good,0
2022-12-05 13:00,26.7,81,Moderate,1,,3.1,12,Good,0,,13.4,53,Moderate,1
2022-12-05 14:00,37.3,105,Unhealthy for Sensitive Groups,2,,3.5,14,Good,0,,11.3,47,Good,0
2022-12-05 15:00,36.3,102,Unhealthy for Sensitive Groups,2,,3.6,15,Good,0,,9.4,39,Good,0
2022-12-05 16:00,34.5,98,Moderate,1,,3.5,14,Good,0,,35.6,101,Unhealthy for Sensitive Groups,2
2022-12-05 17:00,34,97,Moderate,1,,3.6,15,Good,0,,19.4,66,Moderate,1
2022-12-05 18:00,34.7,98,Moderate,1,,3.8,15,Good,0,,14.8,56,Moderate,1
2022-12-05 19:00,28,84,Moderate,1,,3.7,15,Good,0,,17,61,Moderate,1
2022-12-05 20:00,24.3,76,Moderate,1,,3.3,13,Good,0,,28.2,84,Moderate,1
2022-12-05 21:00,24,76,Moderate,1,,2.9,12,Good,0,,22.9,73,Moderate,1
2022-12-05 22:00,21.2,70,Moderate,1,,2.5,10,Good,0,,13.1,53,Moderate,1
2022-12-05 23:00,30,88,Moderate,1,,2.3,9,Good,0,,8,33,Good,0
2022-12-06 0:00,32,92,Moderate,1,,2.2,9,Good,0,,7.4,30,Good,0
2022-12-06 1:00,39.3,110,Unhealthy for Sensitive Groups,2,,2.4,10,Good,0,,5.8,24,Good,0
2022-12-06 2:00,40,112,Unhealthy for Sensitive Groups,2,,2.6,10,Good,0,,6,25,Good,0
2022-12-06 3:00,47,129,Unhealthy for Sensitive Groups,2,,2.8,11,Good,0,,6,25,Good,0
2022-12-06 4:00,45,124,Unhealthy for Sensitive Groups,2,,2.9,12,Good,0,,6.2,25,Good,0
2022-12-06 5:00,59,152,Unhealthy,3,,3,12,Good,0,,7,29,Good,0
2022-12-06 6:00,56,151,Unhealthy,3,,3.6,15,Good,0,,9.1,37,Good,0
2022-12-06 7:00,72.7,159,Unhealthy,3,,3.8,15,Good,0,,8.2,34,Good,0
2022-12-06 8:00,68.7,157,Unhealthy,3,,3.7,15,Good,0,,11.3,47,Good,0
2022-12-06 9:00,50.2,137,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,12.9,52,Moderate,1
2022-12-06 10:00,43,119,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,10.1,42,Good,0
2022-12-06 11:00,35.7,101,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,12.2,51,Moderate,1
2022-12-06 12:00,26.3,80,Moderate,1,,,,No Data,-1,,24.1,76,Moderate,1
2022-12-06 13:00,21.5,70,Moderate,1,,,,No Data,-1,,31.5,91,Moderate,1
2022-12-06 14:00,27,82,Moderate,1,,,,No Data,-1,,25.9,80,Moderate,1
2022-12-06 15:00,44.7,123,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,8.6,35,Good,0
2022-12-06 16:00,48.5,133,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,7.3,30,Good,0
2022-12-06 17:00,43.3,120,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,9.8,40,Good,0
2022-12-06 18:00,40.3,112,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,18.2,63,Moderate,1
2022-12-06 19:00,40.3,112,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,29.2,86,Moderate,1
2022-12-06 20:00,36.2,102,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,27,82,Moderate,1
2022-12-06 21:00,37,104,Unhealthy for Sensitive Groups,2,,4,16,Good,0,,15.7,58,Moderate,1
2022-12-06 22:00,45,124,Unhealthy for Sensitive Groups,2,,3.8,15,Good,0,,9.9,41,Good,0
2022-12-06 23:00,61.7,154,Unhealthy,3,,3.7,15,Good,0,,9,37,Good,0
2022-12-07 0:00,77,162,Unhealthy,3,,3.8,15,Good,0,,10,41,Good,0
2022-12-07 1:00,83,165,Unhealthy,3,,4.1,17,Good,0,,11.3,47,Good,0
2022-12-07 2:00,78,162,Unhealthy,3,,4.3,17,Good,0,,11.4,47,Good,0
2022-12-07 3:00,81.8,164,Unhealthy,3,,4.4,18,Good,0,,11.3,47,Good,0
2022-12-07 4:00,82.5,164,Unhealthy,3,,4.4,18,Good,0,,11.4,47,Good,0
2022-12-07 5:00,82.3,164,Unhealthy,3,,4.4,18,Good,0,,11.6,48,Good,0
2022-12-07 6:00,83,165,Unhealthy,3,,4.6,19,Good,0,,13.3,53,Moderate,1
2022-12-07 7:00,79.2,163,Unhealthy,3,,4.6,19,Good,0,,11.4,47,Good,0
2022-12-07 8:00,69.8,158,Unhealthy,3,,4.9,20,Good,0,,13.1,53,Moderate,1
2022-12-07 9:00,39,109,Unhealthy for Sensitive Groups,2,,5,20,Good,0,,11.6,48,Good,0
2022-12-07 10:00,35,99,Moderate,1,,4.2,17,Good,0,,10.2,42,Good,0
2022-12-07 11:00,36.7,103,Unhealthy for Sensitive Groups,2,,3.2,13,Good,0,,21.6,70,Moderate,1
2022-12-07 12:00,30.7,90,Moderate,1,,2.9,12,Good,0,,15.9,58,Moderate,1
2022-12-07 13:00,22.7,73,Moderate,1,,2.9,12,Good,0,,20.7,69,Moderate,1
2022-12-07 14:00,17.2,61,Moderate,1,,2.7,11,Good,0,,11.4,47,Good,0
2022-12-07 15:00,20.7,69,Moderate,1,,2.6,10,Good,0,,5.6,23,Good,0
2022-12-07 16:00,20.7,69,Moderate,1,,2.6,10,Good,0,,5.8,24,Good,0
2022-12-07 17:00,23,73,Moderate,1,,2.8,11,Good,0,,9.1,37,Good,0
2022-12-07 18:00,19.5,66,Moderate,1,,2.8,11,Good,0,,14,54,Moderate,1
2022-12-07 19:00,22,71,Moderate,1,,2.8,11,Good,0,,18.4,64,Moderate,1
2022-12-07 20:00,22.3,72,Moderate,1,,2.9,12,Good,0,,19.6,66,Moderate,1
2022-12-07 21:00,26.2,80,Moderate,1,,2.8,11,Good,0,,25.4,78,Moderate,1
2022-12-07 22:00,50.5,137,Unhealthy for Sensitive Groups,2,,2.7,11,Good,0,,12.9,52,Moderate,1
2022-12-07 23:00,54.2,147,Unhealthy for Sensitive Groups,2,,3.2,13,Good,0,,24.3,76,Moderate,1
2022-12-08 0:00,54.7,148,Unhealthy for Sensitive Groups,2,,3.2,13,Good,0,,14.5,56,Moderate,1
2022-12-08 1:00,61,153,Unhealthy,3,,3.1,12,Good,0,,7.4,30,Good,0
2022-12-08 2:00,61.7,154,Unhealthy,3,,3,12,Good,0,,8,33,Good,0
2022-12-08 3:00,56.3,151,Unhealthy,3,,3.2,13,Good,0,,7.8,32,Good,0
2022-12-08 4:00,54,146,Unhealthy for Sensitive Groups,2,,3.2,13,Good,0,,7.8,32,Good,0
2022-12-08 5:00,55.7,151,Unhealthy,3,,3.2,13,Good,0,,7.5,31,Good,0
2022-12-08 6:00,54.2,147,Unhealthy for Sensitive Groups,2,,3.3,13,Good,0,,8.1,33,Good,0
2022-12-08 7:00,65,155,Unhealthy,3,,3.3,13,Good,0,,8.3,34,Good,0
2022-12-08 8:00,66,156,Unhealthy,3,,3.5,14,Good,0,,9.6,40,Good,0
2022-12-08 9:00,56.7,151,Unhealthy,3,,3.7,15,Good,0,,9.2,38,Good,0
2022-12-08 10:00,45,124,Unhealthy for Sensitive Groups,2,,3.9,16,Good,0,,11,45,Good,0
2022-12-08 11:00,50.8,138,Unhealthy for Sensitive Groups,2,,3.9,16,Good,0,,17.6,62,Moderate,1
2022-12-08 12:00,48.5,133,Unhealthy for Sensitive Groups,2,,4.3,17,Good,0,,18.8,65,Moderate,1
2022-12-08 13:00,42.8,118,Unhealthy for Sensitive Groups,2,,4.3,17,Good,0,,29.4,87,Moderate,1
2022-12-08 14:00,52.3,142,Unhealthy for Sensitive Groups,2,,4.4,18,Good,0,,39.9,111,Unhealthy for Sensitive Groups,2
2022-12-08 15:00,58.7,152,Unhealthy,3,,4.3,17,Good,0,,11,45,Good,0
2022-12-08 16:00,57,151,Unhealthy,3,,4.2,17,Good,0,,9.2,38,Good,0
2022-12-08 17:00,30.3,89,Moderate,1,,4.4,18,Good,0,,19,65,Moderate,1
2022-12-08 18:00,25.3,78,Moderate,1,,,,No Data,-1,,16.3,59,Moderate,1
2022-12-08 19:00,31.3,91,Moderate,1,,,,No Data,-1,,19.9,67,Moderate,1
2022-12-08 20:00,18,63,Moderate,1,,,,No Data,-1,,34,97,Moderate,1
2022-12-08 21:00,19,65,Moderate,1,,,,No Data,-1,,18.8,65,Moderate,1
2022-12-08 22:00,20,67,Moderate,1,,,,No Data,-1,,7.1,29,Good,0
2022-12-08 23:00,19.7,66,Moderate,1,,,,No Data,-1,,16.5,60,Moderate,1
2022-12-09 0:00,26,80,Moderate,1,,,,No Data,-1,,10,41,Good,0
2022-12-09 1:00,25.2,78,Moderate,1,,,,No Data,-1,,4.9,20,Good,0
2022-12-09 2:00,19.3,66,Moderate,1,,,,No Data,-1,,4.6,19,Good,0
2022-12-09 3:00,20.3,68,Moderate,1,,,,No Data,-1,,4.2,17,Good,0
2022-12-09 4:00,23,73,Moderate,1,,,,No Data,-1,,3.9,16,Good,0
2022-12-09 5:00,21.7,71,Moderate,1,,,,No Data,-1,,3.8,15,Good,0
2022-12-09 6:00,24.3,76,Moderate,1,,,,No Data,-1,,4.4,18,Good,0
2022-12-09 7:00,24.3,76,Moderate,1,,,,No Data,-1,,5.6,23,Good,0
2022-12-09 8:00,28,84,Moderate,1,,,,No Data,-1,,6.5,27,Good,0
2022-12-09 9:00,21.2,70,Moderate,1,,,,No Data,-1,,7.9,32,Good,0
2022-12-09 10:00,26,80,Moderate,1,,,,No Data,-1,,9.8,40,Good,0
2022-12-09 11:00,33.8,96,Moderate,1,,,,No Data,-1,,9.1,37,Good,0
2022-12-09 12:00,29.5,87,Moderate,1,,,,No Data,-1,,11.5,47,Good,0
2022-12-09 13:00,24.7,77,Moderate,1,,,,No Data,-1,,9.8,40,Good,0
2022-12-09 14:00,26.3,80,Moderate,1,,,,No Data,-1,,12.4,51,Moderate,1
2022-12-09 15:00,27,82,Moderate,1,,,,No Data,-1,,8.2,34,Good,0
2022-12-09 16:00,26.2,80,Moderate,1,,,,No Data,-1,,5.5,22,Good,0
2022-12-09 17:00,24.3,76,Moderate,1,,,,No Data,-1,,9.4,39,Good,0
2022-12-09 18:00,23,73,Moderate,1,,,,No Data,-1,,7.3,30,Good,0
2022-12-09 19:00,23.7,75,Moderate,1,,,,No Data,-1,,8.6,35,Good,0
2022-12-09 20:00,29.7,88,Moderate,1,,,,No Data,-1,,21.4,70,Moderate,1
2022-12-09 21:00,36,102,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,24.8,77,Moderate,1
2022-12-09 22:00,37,104,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,13.8,54,Moderate,1
2022-12-09 23:00,22,71,Moderate,1,,,,No Data,-1,,5.4,22,Good,0
2022-12-10 0:00,17.2,61,Moderate,1,,,,No Data,-1,,3.9,16,Good,0
2022-12-10 1:00,18.3,64,Moderate,1,,,,No Data,-1,,2.6,10,Good,0
2022-12-10 2:00,16.7,60,Moderate,1,,,,No Data,-1,,2.5,10,Good,0
2022-12-10 3:00,16.3,59,Moderate,1,,,,No Data,-1,,2.5,10,Good,0
2022-12-10 4:00,15.8,58,Moderate,1,,,,No Data,-1,,2.5,10,Good,0
2022-12-10 5:00,14.5,56,Moderate,1,,,,No Data,-1,,2.6,10,Good,0
2022-12-10 6:00,15.3,57,Moderate,1,,,,No Data,-1,,2.8,11,Good,0
2022-12-10 7:00,11.7,48,Good,0,,,,No Data,-1,,3.7,15,Good,0
2022-12-10 8:00,12.3,51,Moderate,1,,,,No Data,-1,,6.7,27,Good,0
2022-12-10 9:00,13.8,54,Moderate,1,,,,No Data,-1,,5.2,21,Good,0
2022-12-10 10:00,15.3,57,Moderate,1,,,,No Data,-1,,6.2,25,Good,0
2022-12-10 11:00,12.3,51,Moderate,1,,,,No Data,-1,,6.8,28,Good,0
2022-12-10 12:00,13.3,53,Moderate,1,,,,No Data,-1,,7.5,31,Good,0
2022-12-10 13:00,16.5,60,Moderate,1,,,,No Data,-1,,11.1,46,Good,0
2022-12-10 14:00,20.5,68,Moderate,1,,,,No Data,-1,,13.8,54,Moderate,1
2022-12-10 15:00,22,71,Moderate,1,,,,No Data,-1,,7.5,31,Good,0
2022-12-10 16:00,27,82,Moderate,1,,,,No Data,-1,,7.2,30,Good,0
2022-12-10 17:00,23.7,75,Moderate,1,,,,No Data,-1,,13.6,54,Moderate,1
2022-12-10 18:00,27.3,82,Moderate,1,,,,No Data,-1,,25.4,78,Moderate,1
2022-12-10 19:00,27.7,83,Moderate,1,,,,No Data,-1,,19.7,66,Moderate,1
2022-12-10 20:00,36.8,104,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,19.6,66,Moderate,1
2022-12-10 21:00,40.3,112,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,20.6,68,Moderate,1
2022-12-10 22:00,27.8,84,Moderate,1,,,,No Data,-1,,14.2,55,Moderate,1
2022-12-10 23:00,22.7,73,Moderate,1,,,,No Data,-1,,12.8,52,Moderate,1
2022-12-11 0:00,20.7,69,Moderate,1,,,,No Data,-1,,10.5,43,Good,0
2022-12-11 1:00,23,73,Moderate,1,,,,No Data,-1,,5.1,21,Good,0
2022-12-11 2:00,23.3,74,Moderate,1,,,,No Data,-1,,5.8,24,Good,0
2022-12-11 3:00,24.5,77,Moderate,1,,,,No Data,-1,,6.1,25,Good,0
2022-12-11 4:00,23,73,Moderate,1,,,,No Data,-1,,5.7,23,Good,0
2022-12-11 5:00,23.7,75,Moderate,1,,,,No Data,-1,,5.3,22,Good,0
2022-12-11 6:00,25,78,Moderate,1,,,,No Data,-1,,7.3,30,Good,0
2022-12-11 7:00,24,76,Moderate,1,,,,No Data,-1,,9.4,39,Good,0
2022-12-11 8:00,23,73,Moderate,1,,,,No Data,-1,,7.6,31,Good,0
2022-12-11 9:00,21.3,70,Moderate,1,,,,No Data,-1,,7.2,30,Good,0
2022-12-11 10:00,22,71,Moderate,1,,,,No Data,-1,,8.8,36,Good,0
2022-12-11 11:00,20.7,69,Moderate,1,,,,No Data,-1,,9.4,39,Good,0
2022-12-11 12:00,28,84,Moderate,1,,,,No Data,-1,,13.3,53,Moderate,1
2022-12-11 13:00,27,82,Moderate,1,,,,No Data,-1,,17.6,62,Moderate,1
2022-12-11 14:00,28,84,Moderate,1,,,,No Data,-1,,14.6,56,Moderate,1
2022-12-11 15:00,29.5,87,Moderate,1,,,,No Data,-1,,10.1,42,Good,0
2022-12-11 16:00,36,102,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,10.3,42,Good,0
2022-12-11 17:00,36.5,103,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,20.9,69,Moderate,1
2022-12-11 18:00,40.5,113,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,38.5,108,Unhealthy for Sensitive Groups,2
2022-12-11 19:00,40.7,113,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,48.6,133,Unhealthy for Sensitive Groups,2
2022-12-11 20:00,38,107,Unhealthy for Sensitive Groups,2,,,,No Data,-1,,48.6,133,Unhealthy for Sensitive Groups,2
2022-12-11 21:00,26,80,Moderate,1,,,,No Data,-1,,44.6,123,Unhealthy for Sensitive Groups,2
2022-12-11 22:00,25,78,Moderate,1,,,,No Data,-1,,28.9,86,Moderate,1
2022-12-11 23:00,22.7,73,Moderate,1,,,,No Data,-1,,11.6,48,Good,0
2022-12-12 0:00,28.2,84,Moderate,1,,,,No Data,-1,,8.1,33,Good,0
2022-12-12 1:00,29,86,Moderate,1,,,,No Data,-1,,4.6,19,Good,0
2022-12-12 2:00,24.2,76,Moderate,1,,,,No Data,-1,,4.1,17,Good,0
2022-12-12 3:00,21.7,71,Moderate,1,,,,No Data,-1,,3.9,16,Good,0
2022-12-12 4:00,25,78,Moderate,1,,,,No Data,-1,,4,16,Good,0
2022-12-12 5:00,19.3,66,Moderate,1,,,,No Data,-1,,3.8,15,Good,0
2022-12-12 6:00,17,61,Moderate,1,,,,No Data,-1,,3.6,15,Good,0
2022-12-12 7:00,16.3,59,Moderate,1,,2.8,11,Good,0,,7.5,31,Good,0
2022-12-12 8:00,14.3,55,Moderate,1,,2.4,10,Good,0,,7.9,32,Good,0
2022-12-12 9:00,13,52,Moderate,1,,2.3,9,Good,0,,6.4,26,Good,0
2022-12-12 10:00,14.8,56,Moderate,1,,2.5,10,Good,0,,7.1,29,Good,0
2022-12-12 11:00,13.7,54,Moderate,1,,2.7,11,Good,0,,10.7,44,Good,0
2022-12-12 12:00,13.3,53,Moderate,1,,2.6,10,Good,0,,7,29,Good,0
2022-12-12 13:00,13.3,53,Moderate,1,,2.7,11,Good,0,,7.4,30,Good,0
2022-12-12 14:00,14,54,Moderate,1,,2.8,11,Good,0,,11.3,47,Good,0
2022-12-12 15:00,16.7,60,Moderate,1,,2.7,11,Good,0,,6.5,27,Good,0
2022-12-12 16:00,18,63,Moderate,1,,2.9,12,Good,0,,6,25,Good,0
2022-12-12 17:00,19,65,Moderate,1,,3.3,13,Good,0,,16.7,60,Moderate,1
2022-12-12 18:00,26.8,81,Moderate,1,,3.2,13,Good,0,,13.5,53,Moderate,1
2022-12-12 19:00,20.3,68,Moderate,1,,3.2,13,Good,0,,70.5,158,Unhealthy,3
2022-12-12 20:00,20,67,Moderate,1,,3.2,13,Good,0,,43.3,120,Unhealthy for Sensitive Groups,2
2022-12-12 21:00,21.3,70,Moderate,1,,3.3,13,Good,0,,27.6,83,Moderate,1
2022-12-12 22:00,23.3,74,Moderate,1,,3.3,13,Good,0,,7.9,32,Good,0
2022-12-12 23:00,19.5,66,Moderate,1,,3.3,13,Good,0,,20.2,68,Moderate,1
2022-12-13 0:00,19.5,66,Moderate,1,,3.2,13,Good,0,,11.5,47,Good,0
2022-12-13 1:00,19.8,67,Moderate,1,,3,12,Good,0,,3.9,16,Good,0
2022-12-13 2:00,23.3,74,Moderate,1,,3,12,Good,0,,4.2,17,Good,0
2022-12-13 3:00,27,82,Moderate,1,,2.9,12,Good,0,,4.2,17,Good,0
2022-12-13 4:00,28.5,85,Moderate,1,,2.9,12,Good,0,,4.3,17,Good,0
2022-12-13 5:00,29.3,87,Moderate,1,,3,12,Good,0,,4.6,19,Good,0
2022-12-13 6:00,40.3,112,Unhealthy for Sensitive Groups,2,,3.2,13,Good,0,,5.4,22,Good,0
2022-12-13 7:00,45.3,125,Unhealthy for Sensitive Groups,2,,3.2,13,Good,0,,13.4,53,Moderate,1
2022-12-13 8:00,54,146,Unhealthy for Sensitive Groups,2,,3.7,15,Good,0,,11.9,49,Good,0
2022-12-13 9:00,43.2,119,Unhealthy for Sensitive Groups,2,,4,16,Good,0,,9.9,41,Good,0
2022-12-13 10:00,27.7,83,Moderate,1,,3.9,16,Good,0,,10.5,43,Good,0
2022-12-13 11:00,23.2,74,Moderate,1,,4.2,17,Good,0,,11,45,Good,0
2022-12-13 12:00,22.7,73,Moderate,1,,10.5,43,Good,0,,20.8,69,Moderate,1
2022-12-13 13:00,22.3,72,Moderate,1,,35.1,99,Moderate,1,,21,69,Moderate,1
2022-12-13 14:00,21.2,70,Moderate,1,,13,52,Moderate,1,,22.8,73,Moderate,1
2022-12-13 15:00,19.5,66,Moderate,1,,4.7,19,Good,0,,9.7,40,Good,0
2022-12-13 16:00,20.5,68,Moderate,1,,4.2,17,Good,0,,6.6,27,Good,0
2022-12-13 17:00,22.7,73,Moderate,1,,4.1,17,Good,0,,9.8,40,Good,0
2022-12-13 18:00,25,78,Moderate,1,,4.1,17,Good,0,,13.8,54,Moderate,1
2022-12-13 19:00,24.3,76,Moderate,1,,4,16,Good,0,,12.7,52,Moderate,1
2022-12-13 20:00,23,73,Moderate,1,,3.9,16,Good,0,,14.9,56,Moderate,1
2022-12-13 21:00,22.7,73,Moderate,1,,3.9,16,Good,0,,12.3,51,Moderate,1
2022-12-13 22:00,22.2,72,Moderate,1,,3.8,15,Good,0,,10.1,42,Good,0
